date,region,niche,source_family,query,quality_score,use_when,evidence_to_capture,failure_pattern,safe_next_action,notes
2026-06-16,Emu Park,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""catering"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""takeaway"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Emu Park Online,"""Emu Park Online"" ""landscaping"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Emu Park Online,"""Emu Park Online"" ""earthmoving"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Emu Park Online,"""Emu Park Online"" ""mini digger"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Emu Park Online,"""Emu Park Online"" ""excavation"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""landscaping"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""earthmoving"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""mini digger"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""excavation"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""gallery"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""workshop"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""market"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,art gallery workshops market,Google Business Profile style result,"""Kawana Rockhampton"" ""artist"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cafe restaurant bar catering,Google Business Profile style result,"""Kawana Rockhampton"" ""cafe"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cafe restaurant bar catering,Google Business Profile style result,"""Kawana Rockhampton"" ""restaurant"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cafe restaurant bar catering,Google Business Profile style result,"""Kawana Rockhampton"" ""bar"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cafe restaurant bar catering,Google Business Profile style result,"""Kawana Rockhampton"" ""catering"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cafe restaurant bar catering,Google Business Profile style result,"""Kawana Rockhampton"" ""takeaway"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""cleaning"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""pest control"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""termite"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,cleaning pest control,Google Business Profile style result,"""Kawana Rockhampton"" ""carpet cleaning"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""landscaping"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""earthmoving"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""mini digger"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,landscaping excavation mini digger,Google Business Profile style result,"""Kawana Rockhampton"" ""excavation"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""hair salon"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""beauty"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""barber"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Kawana Rockhampton,salon beauty barber,Google Business Profile style result,"""Kawana Rockhampton"" ""skin"" ""Google"" ""reviews""",72,"Use before broad web search, especially after locality pages dominate results.","business name, public profile/result URL, website/social link, region match",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""cafe"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""restaurant"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""bar"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""catering"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""takeaway"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cafe"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""restaurant"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""bar"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""catering"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""takeaway"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""cleaning"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""pest control"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""termite"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""carpet cleaning"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cleaning"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""pest control"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""termite"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,cleaning pest control,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""carpet cleaning"" ""Yeppoon""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Facebook public page,"""Capricorn Coast"" ""cafe"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Facebook public page,"""Capricorn Coast"" ""restaurant"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Facebook public page,"""Capricorn Coast"" ""bar"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Facebook public page,"""Capricorn Coast"" ""catering"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Facebook public page,"""Capricorn Coast"" ""takeaway"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Facebook public page,"""Emu Park"" ""gallery"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Facebook public page,"""Emu Park"" ""workshop"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Facebook public page,"""Emu Park"" ""market"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Facebook public page,"""Emu Park"" ""artist"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Facebook public page,"""Yeppoon"" ""gallery"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Facebook public page,"""Yeppoon"" ""workshop"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Facebook public page,"""Yeppoon"" ""market"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Facebook public page,"""Yeppoon"" ""artist"" site:facebook.com",68,"Use before broad web search, especially after locality pages dominate results.","business-owned public page URL, visible business name, region match, activity signal",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""cafe"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""restaurant"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""bar"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""catering"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""takeaway"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cafe"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""restaurant"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""bar"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""catering"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""takeaway"" ""Capricorn Coast""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""gallery"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""workshop"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
